(5.18125e-06,-3.89946e-06)
(0.000131699,-8.96905e-05)
(-0.000224359,-0.000351839)
(4.68059e-07,1.593e-05)
(2.03525e-05,1.7346e-06)
(-4.16469e-05,2.83626e-05)
(7.09487e-05,0.000111261)
(-4.00319e-06,-1.89949e-07)
(-1.66326e-06,3.29498e-05)
(3.93515e-06,1.8672e-07)
(5.43256e-07,-9.38128e-06)
(1.85466e-05,1.03313e-05)
(0.000105638,-0.000189414)
(1.08953e-06,5.16975e-08)
(4.52682e-07,-8.96779e-06)
(-2.10343e-06,-9.98062e-08)
(-2.90383e-07,5.0145e-06)
(4.79885e-07,5.62349e-07)
(5.22869e-06,-4.46117e-06)
(0.000131807,-8.97833e-05)
(-0.000224437,-0.000351918)
(4.69184e-07,1.59429e-05)
(2.03604e-05,1.73702e-06)
(-4.16809e-05,2.8392e-05)
(7.09733e-05,0.000111286)
(-4.00761e-06,-1.89415e-07)
(-1.65772e-06,3.29573e-05)
(3.93944e-06,1.86193e-07)
(5.41891e-07,-9.3848e-06)
(1.85714e-05,1.03387e-05)
(0.000105611,-0.000189481)
(1.09073e-06,5.15523e-08)
(4.51174e-07,-8.96983e-06)
(-2.10572e-06,-9.95246e-08)
(-2.89653e-07,5.01639e-06)
(4.80729e-07,5.62966e-07)
(5.2289e-06,-4.4643e-06)
(0.000131878,-8.98452e-05)
(-0.000224489,-0.00035197)
(4.69935e-07,1.59516e-05)
(2.03658e-05,1.73864e-06)
(-4.17035e-05,2.84115e-05)
(7.09897e-05,0.000111303)
(-4.01055e-06,-1.89059e-07)
(-1.65402e-06,3.29623e-05)
(3.9423e-06,1.85841e-07)
(5.4098e-07,-9.38715e-06)
(1.85879e-05,1.03436e-05)
(0.000105592,-0.000189525)
(1.09153e-06,5.14554e-08)
(4.50168e-07,-8.97119e-06)
(-2.10725e-06,-9.93364e-08)
(-2.89166e-07,5.01764e-06)
(4.81292e-07,5.63378e-07)
(5.22905e-06,-4.46638e-06)
(0.000182383,-0.000136787)
(-0.00026036,-0.000389699)
(1.22407e-06,2.20647e-05)
(2.41125e-05,2.98314e-06)
(-5.76746e-05,4.32558e-05)
(8.2333e-05,0.000123233)
(-6.29223e-06,1.98605e-07)
(9.10236e-07,3.64289e-05)
(6.14937e-06,-1.94096e-07)
(-1.16049e-07,-1.1095e-05)
(3.19829e-05,1.3431e-05)
(9.25071e-05,-0.000219516)
(1.71253e-06,-5.40535e-08)
(-2.47735e-07,-9.91469e-06)
(-3.28698e-06,1.03749e-07)
(6.2031e-08,5.93054e-06)
(9.79352e-07,8.71873e-07)
(5.28159e-06,-5.92985e-06)
(0.000195061,-0.000149692)
(-0.000269275,-0.000399539)
(1.49538e-06,2.36144e-05)
(2.5063e-05,3.32219e-06)
(-6.16838e-05,4.73366e-05)
(8.51521e-05,0.000126345)
(-6.93384e-06,3.42726e-07)
(1.55404e-06,3.73013e-05)
(6.76823e-06,-3.3454e-07)
(-2.88045e-07,-1.15483e-05)
(3.59444e-05,1.40625e-05)
(8.91359e-05,-0.000226821)
(1.88715e-06,-9.32781e-08)
(-4.22957e-07,-1.01521e-05)
(-3.61777e-06,1.78819e-07)
(1.53966e-07,6.17284e-06)
(1.13994e-06,9.54462e-07)
(5.28074e-06,-6.30319e-06)
(0.000202302,-0.000157283)
(-0.000274376,-0.000405241)
(1.66764e-06,2.45037e-05)
(2.56099e-05,3.51947e-06)
(-6.39735e-05,4.97373e-05)
(8.67654e-05,0.000128149)
(-7.31379e-06,4.34447e-07)
(1.92392e-06,3.78033e-05)
(7.13446e-06,-4.23794e-07)
(-3.8797e-07,-1.18133e-05)
(3.83254e-05,1.43923e-05)
(8.71861e-05,-0.000230985)
(1.99056e-06,-1.18241e-07)
(-5.23625e-07,-1.02888e-05)
(-3.81353e-06,2.26528e-07)
(2.07379e-07,6.31445e-06)
(1.23898e-06,1.00244e-06)
(5.27789e-06,-6.5189e-06)
(0.000207291,-0.000162611)
(-0.000277899,-0.000409208)
(1.79408e-06,2.51184e-05)
(2.59887e-05,3.65679e-06)
(-6.5551e-05,5.14222e-05)
(8.78794e-05,0.000129403)
(-7.5815e-06,5.01807e-07)
(2.17999e-06,3.81512e-05)
(7.3924e-06,-4.89291e-07)
(-4.57599e-07,-1.19986e-05)
(4.0018e-05,1.46055e-05)
(8.5831e-05,-0.000233854)
(2.06342e-06,-1.36575e-07)
(-5.93317e-07,-1.03835e-05)
(-3.9514e-06,2.61537e-07)
(2.44597e-07,6.41353e-06)
(1.31048e-06,1.03581e-06)
(5.27492e-06,-6.66878e-06)
(0.00021353,-0.000169391)
(-0.000282318,-0.000414215)
(1.96155e-06,2.589e-05)
(2.64652e-05,3.83002e-06)
(-6.75242e-05,5.35663e-05)
(8.92768e-05,0.000130986)
(-7.92338e-06,5.9102e-07)
(2.50195e-06,3.85892e-05)
(7.7217e-06,-5.75976e-07)
(-5.45648e-07,-1.22339e-05)
(4.21971e-05,1.48553e-05)
(8.41212e-05,-0.000237449)
(2.15647e-06,-1.60855e-07)
(-6.80945e-07,-1.05026e-05)
(-4.12742e-06,3.07872e-07)
(2.91661e-07,6.5393e-06)
(1.40383e-06,1.07791e-06)
(5.27005e-06,-6.85789e-06)
(0.000219586,-0.000176098)
(-0.000286623,-0.000419124)
(2.13437e-06,2.66417e-05)
(2.69308e-05,3.99956e-06)
(-6.94391e-05,5.56872e-05)
(9.06381e-05,0.000132539)
(-8.26284e-06,6.8305e-07)
(2.81644e-06,3.90175e-05)
(8.04855e-06,-6.65336e-07)
(-6.32171e-07,-1.24662e-05)
(4.43796e-05,1.50789e-05)
(8.2445e-05,-0.000240945)
(2.24886e-06,-1.85903e-07)
(-7.66537e-07,-1.06192e-05)
(-4.30213e-06,3.55637e-07)
(3.3791e-07,6.66346e-06)
(1.49874e-06,1.11912e-06)
(5.2641e-06,-7.04333e-06)
(0.000231696,-0.000189904)
(-0.000295295,-0.0004291)
(2.51229e-06,2.81551e-05)
(2.78729e-05,4.34235e-06)
(-7.32686e-05,6.0053e-05)
(9.33806e-05,0.000135693)
(-8.96539e-06,8.84059e-07)
(3.45247e-06,3.98856e-05)
(8.72474e-06,-8.60329e-07)
(-8.08636e-07,-1.29433e-05)
(4.89542e-05,1.54667e-05)
(7.90375e-05,-0.000247977)
(2.44007e-06,-2.4061e-07)
(-9.39642e-07,-1.08555e-05)
(-4.66357e-06,4.59865e-07)
(4.32234e-07,6.91847e-06)
(1.70209e-06,1.20252e-06)
(5.24849e-06,-7.42062e-06)
(0.000235214,-0.000194018)
(-0.000297834,-0.00043204)
(2.63062e-06,2.85976e-05)
(2.81497e-05,4.44277e-06)
(-7.43812e-05,6.1354e-05)
(9.41835e-05,0.000136623)
(-9.17568e-06,9.46908e-07)
(3.63929e-06,4.01411e-05)
(8.92708e-06,-9.21253e-07)
(-8.60825e-07,-1.30853e-05)
(5.03381e-05,1.55635e-05)
(7.80323e-05,-0.000250034)
(2.4973e-06,-2.57716e-07)
(-9.90489e-07,-1.0925e-05)
(-4.77172e-06,4.92431e-07)
(4.6013e-07,6.99438e-06)
(1.76474e-06,1.22698e-06)
(5.24301e-06,-7.53203e-06)
(0.000235545,-0.000194408)
(-0.000298074,-0.000432318)
(2.64197e-06,2.86393e-05)
(2.81758e-05,4.45224e-06)
(-7.4486e-05,6.14772e-05)
(9.42592e-05,0.000136711)
(-9.19562e-06,9.52931e-07)
(3.65693e-06,4.01652e-05)
(8.94627e-06,-9.27091e-07)
(-8.6576e-07,-1.30987e-05)
(5.04696e-05,1.55722e-05)
(7.79373e-05,-0.000250227)
(2.50273e-06,-2.59355e-07)
(-9.95289e-07,-1.09316e-05)
(-4.78198e-06,4.95551e-07)
(4.62768e-07,7.00157e-06)
(1.77072e-06,1.22929e-06)
(5.24247e-06,-7.54256e-06)
(0.0002437,-0.000204141)
(-0.000304,-0.000439213)
(2.93279e-06,2.96705e-05)
(2.88237e-05,4.68625e-06)
(-7.70647e-05,6.45551e-05)
(9.61332e-05,0.000138891)
(-9.69484e-06,1.1072e-06)
(4.09416e-06,4.07642e-05)
(9.42651e-06,-1.07655e-06)
(-9.8853e-07,-1.34346e-05)
(5.37826e-05,1.57656e-05)
(7.55771e-05,-0.000255024)
(2.6386e-06,-3.01341e-07)
(-1.11429e-06,-1.10946e-05)
(-5.03868e-06,5.75441e-07)
(5.28392e-07,7.18109e-06)
(1.92288e-06,1.28634e-06)
(5.228e-06,-7.80446e-06)
(0.000250853,-0.000212904)
(-0.000309251,-0.000445355)
(3.20687e-06,3.05816e-05)
(2.93997e-05,4.89272e-06)
(-7.93266e-05,6.73262e-05)
(9.77936e-05,0.000140834)
(-1.01461e-05,1.25232e-06)
(4.48279e-06,4.12977e-05)
(9.86056e-06,-1.21708e-06)
(-1.09831e-06,-1.3737e-05)
(5.68083e-05,1.58994e-05)
(7.3471e-05,-0.000259271)
(2.76143e-06,-3.4084e-07)
(-1.22006e-06,-1.12398e-05)
(-5.27069e-06,6.50555e-07)
(5.87073e-07,7.34274e-06)
(2.06432e-06,1.33676e-06)
(5.21333e-06,-8.03854e-06)
(0.000260988,-0.000225705)
(-0.000316789,-0.000454216)
(3.62777e-06,3.18846e-05)
(3.02298e-05,5.18677e-06)
(-8.25316e-05,7.13741e-05)
(0.000100178,0.000143636)
(-1.08083e-05,1.47473e-06)
(5.04274e-06,4.20684e-05)
(1.04974e-05,-1.43229e-06)
(-1.25751e-06,-1.41792e-05)
(6.12995e-05,1.60268e-05)
(7.04235e-05,-0.000265365)
(2.94166e-06,-4.0137e-07)
(-1.37246e-06,-1.14496e-05)
(-5.61107e-06,7.65594e-07)
(6.72166e-07,7.57911e-06)
(2.27842e-06,1.40869e-06)
(5.18923e-06,-8.37802e-06)
(0.00026686,-0.00023334)
(-0.000321218,-0.00045944)
(3.89025e-06,3.26466e-05)
(3.07192e-05,5.35774e-06)
(-8.43884e-05,7.37885e-05)
(0.000101578,0.000145288)
(-1.12049e-05,1.61315e-06)
(5.37271e-06,4.25237e-05)
(1.08786e-05,-1.56618e-06)
(-1.35184e-06,-1.44434e-05)
(6.40173e-05,1.60647e-05)
(6.86207e-05,-0.000268944)
(3.04958e-06,-4.39044e-07)
(-1.46227e-06,-1.15735e-05)
(-5.81487e-06,8.37159e-07)
(7.22589e-07,7.7203e-06)
(2.41033e-06,1.45058e-06)
(5.17341e-06,-8.57934e-06)
(0.000272621,-0.000240995)
(-0.000325612,-0.000464635)
(4.16191e-06,3.33997e-05)
(3.12059e-05,5.52578e-06)
(-8.62102e-05,7.62094e-05)
(0.000102967,0.00014693)
(-1.16036e-05,1.75621e-06)
(5.70081e-06,4.29773e-05)
(1.1262e-05,-1.7045e-06)
(-1.446e-06,-1.47086e-05)
(6.6771e-05,1.60744e-05)
(6.68233e-05,-0.000272495)
(3.1581e-06,-4.77979e-07)
(-1.55156e-06,-1.1697e-05)
(-6.01979e-06,9.11096e-07)
(7.72919e-07,7.86209e-06)
(2.54573e-06,1.4918e-06)
(5.15651e-06,-8.78046e-06)
(0.000275836,-0.000245342)
(-0.000328087,-0.000467565)
(4.31988e-06,3.38225e-05)
(3.14806e-05,5.61965e-06)
(-8.72269e-05,7.7584e-05)
(0.00010375,0.000147857)
(-1.18305e-05,1.83931e-06)
(5.88594e-06,4.32337e-05)
(1.14801e-05,-1.78484e-06)
(-1.49928e-06,-1.48594e-05)
(6.83471e-05,1.60673e-05)
(6.5807e-05,-0.000274495)
(3.21984e-06,-5.00597e-07)
(-1.60195e-06,-1.17667e-05)
(-6.13638e-06,9.54037e-07)
(8.01398e-07,7.9427e-06)
(2.624e-06,1.51485e-06)
(5.14647e-06,-8.89436e-06)
(0.000280376,-0.000251575)
(-0.000331613,-0.000471742)
(4.55109e-06,3.44229e-05)
(3.18726e-05,5.75227e-06)
(-8.86628e-05,7.95549e-05)
(0.000104865,0.000149178)
(-1.21563e-05,1.96082e-06)
(6.14999e-06,4.35998e-05)
(1.17934e-05,-1.90228e-06)
(-1.57545e-06,-1.5076e-05)
(7.06226e-05,1.60414e-05)
(6.43549e-05,-0.000277344)
(3.30854e-06,-5.33667e-07)
(-1.67382e-06,-1.18664e-05)
(-6.30386e-06,1.01681e-06)
(8.42114e-07,8.05846e-06)
(2.73798e-06,1.54742e-06)
(5.1315e-06,-9.05737e-06)
(0.000283606,-0.000256077)
(-0.000334143,-0.000474741)
(4.7215e-06,3.48524e-05)
(3.21543e-05,5.84661e-06)
(-8.9684e-05,8.09787e-05)
(0.000105665,0.000150126)
(-1.23921e-05,2.0503e-06)
(6.33976e-06,4.38633e-05)
(1.20202e-05,-1.98876e-06)
(-1.63032e-06,-1.52327e-05)
(7.22776e-05,1.60111e-05)
(6.33095e-05,-0.000279389)
(3.37271e-06,-5.58021e-07)
(-1.72546e-06,-1.19381e-05)
(-6.42505e-06,1.06303e-06)
(8.71441e-07,8.1422e-06)
(2.8216e-06,1.57061e-06)
(5.12029e-06,-9.17491e-06)
(0.000289067,-0.000263827)
(-0.000338469,-0.000479871)
(5.02146e-06,3.55836e-05)
(3.26368e-05,6.00609e-06)
(-9.14109e-05,8.34295e-05)
(0.000107033,0.000151748)
(-1.27988e-05,2.20765e-06)
(6.66456e-06,4.43149e-05)
(1.24112e-05,-2.14079e-06)
(-1.72446e-06,-1.55028e-05)
(7.51481e-05,1.59364e-05)
(6.15167e-05,-0.000282884)
(3.48339e-06,-6.00846e-07)
(-1.81386e-06,-1.2061e-05)
(-6.63406e-06,1.1443e-06)
(9.21763e-07,8.2866e-06)
(2.96804e-06,1.60982e-06)
(5.10021e-06,-9.37686e-06)
(0.000293971,-0.00027094)
(-0.000342406,-0.000484541)
(5.30405e-06,3.62457e-05)
(3.3077e-05,6.1492e-06)
(-9.29617e-05,8.56787e-05)
(0.000108278,0.000153225)
(-1.31728e-05,2.35572e-06)
(6.96073e-06,4.47275e-05)
(1.27709e-05,-2.28384e-06)
(-1.81054e-06,-1.57514e-05)
(7.78065e-05,1.58429e-05)
(5.98783e-05,-0.000286067)
(3.58519e-06,-6.41146e-07)
(-1.89447e-06,-1.21733e-05)
(-6.82632e-06,1.22076e-06)
(9.67777e-07,8.41945e-06)
(3.10522e-06,1.64501e-06)
(5.08093e-06,-9.56187e-06)
(0.000297931,-0.000276795)
(-0.000345626,-0.000488359)
(5.54186e-06,3.67846e-05)
(3.34375e-05,6.26463e-06)
(-9.4214e-05,8.75302e-05)
(0.000109297,0.000154433)
(-1.34813e-05,2.48022e-06)
(7.20319e-06,4.50658e-05)
(1.30675e-05,-2.40409e-06)
(-1.88118e-06,-1.59564e-05)
(8.00115e-05,1.5748e-05)
(5.85344e-05,-0.000288669)
(3.66914e-06,-6.75029e-07)
(-1.96046e-06,-1.22654e-05)
(-6.98487e-06,1.28504e-06)
(1.00554e-06,8.52905e-06)
(3.22013e-06,1.67339e-06)
(5.0646e-06,-9.71422e-06)
(0.000303315,-0.00028492)
(-0.000350065,-0.000493618)
(5.87958e-06,3.75233e-05)
(3.39355e-05,6.42126e-06)
(-9.59165e-05,9.00997e-05)
(0.0001107,0.000156096)
(-1.39102e-05,2.65685e-06)
(7.53785e-06,4.55337e-05)
(1.348e-05,-2.57469e-06)
(-1.97891e-06,-1.62417e-05)
(8.30967e-05,1.55898e-05)
(5.66759e-05,-0.000292257)
(3.78587e-06,-7.23104e-07)
(-2.05154e-06,-1.23927e-05)
(-7.20536e-06,1.37623e-06)
(1.05777e-06,8.68155e-06)
(3.38258e-06,1.7119e-06)
(5.04073e-06,-9.92481e-06)
(0.00030849,-0.000292924)
(-0.000354405,-0.000498753)
(6.22085e-06,3.82407e-05)
(3.44234e-05,6.57145e-06)
(-9.75532e-05,9.26306e-05)
(0.000112073,0.00015772)
(-1.43334e-05,2.83518e-06)
(7.86551e-06,4.59927e-05)
(1.38872e-05,-2.74691e-06)
(-2.07482e-06,-1.65236e-05)
(8.6163e-05,1.54038e-05)
(5.48523e-05,-0.000295765)
(3.90106e-06,-7.71637e-07)
(-2.14072e-06,-1.25176e-05)
(-7.423e-06,1.46828e-06)
(1.10904e-06,8.83222e-06)
(3.54594e-06,1.74879e-06)
(5.01638e-06,-1.01323e-05)
(0.000311755,-0.000298073)
(-0.000357182,-0.000502035)
(6.44491e-06,3.86972e-05)
(3.47361e-05,6.66593e-06)
(-9.85856e-05,9.42589e-05)
(0.000112951,0.000158757)
(-1.46062e-05,2.95217e-06)
(8.07533e-06,4.62871e-05)
(1.41496e-05,-2.85988e-06)
(-2.13635e-06,-1.67054e-05)
(8.81503e-05,1.52683e-05)
(5.36825e-05,-0.00029801)
(3.9753e-06,-8.03479e-07)
(-2.19783e-06,-1.25978e-05)
(-7.56326e-06,1.52867e-06)
(1.14193e-06,8.92942e-06)
(3.65281e-06,1.77197e-06)
(5.00021e-06,-1.02657e-05)
(0.000316776,-0.000306154)
(-0.000361518,-0.000507149)
(6.80355e-06,3.94055e-05)
(3.5225e-05,6.81078e-06)
(-0.000100173,9.68145e-05)
(0.000114322,0.000160374)
(-1.50349e-05,3.13932e-06)
(8.40315e-06,4.67478e-05)
(1.45621e-05,-3.04061e-06)
(-2.23266e-06,-1.69916e-05)
(9.12913e-05,1.50311e-05)
(5.18518e-05,-0.000301514)
(4.09197e-06,-8.54415e-07)
(-2.28705e-06,-1.27231e-05)
(-7.78377e-06,1.62527e-06)
(1.19341e-06,9.08239e-06)
(3.8233e-06,1.80746e-06)
(4.97403e-06,-1.0475e-05)
(0.000320599,-0.000312445)
(-0.000364874,-0.000511099)
(7.08858e-06,3.99501e-05)
(3.56042e-05,6.92063e-06)
(-0.000101382,9.88037e-05)
(0.000115383,0.000161624)
(-1.5369e-05,3.28796e-06)
(8.65713e-06,4.71054e-05)
(1.48837e-05,-3.18414e-06)
(-2.30742e-06,-1.7215e-05)
(9.37548e-05,1.48255e-05)
(5.04308e-05,-0.000304227)
(4.18292e-06,-8.94869e-07)
(-2.35617e-06,-1.28205e-05)
(-7.95569e-06,1.70199e-06)
(1.23337e-06,9.20183e-06)
(3.95834e-06,1.83432e-06)
(4.953e-06,-1.0638e-05)
(-7.46407e-10,-2.0075e-06)
(-1.09015e-05,-3.17602e-08)
(1.41028e-05,-6.31133e-06)
(-0.000102365,-0.000229039)
(-8.73476e-08,-3.90138e-08)
(-2.99479e-06,6.70457e-06)
(1.68971e-07,7.54708e-08)
(1.19967e-06,-2.68508e-06)
(1.78953e-07,3.19576e-07)
(3.42507e-05,-1.91792e-05)
(-2.66851e-07,-1.19189e-07)
(-9.14925e-06,2.04828e-05)
(2.75928e-07,1.23243e-07)
(1.95906e-06,-4.38471e-06)
(6.93082e-07,1.23771e-06)
(0.000132653,-7.42809e-05)
(1.04305e-11,1.09316e-08)
(1.14962e-06,-1.09658e-09)
(3.2984e-11,3.45688e-08)
(3.63541e-06,-3.46768e-09)
(-4.41153e-09,-3.65533e-06)
(-1.23197e-05,-1.01324e-07)
(2.56008e-05,-1.25566e-05)
(-0.000118128,-0.000241792)
(-1.77358e-07,-6.26276e-08)
(-2.6009e-06,7.36354e-06)
(3.40436e-07,1.20213e-07)
(1.08661e-06,-3.07326e-06)
(4.42763e-07,6.01934e-07)
(3.35723e-05,-2.46942e-05)
(-5.41837e-07,-1.9133e-07)
(-7.94589e-06,2.2496e-05)
(5.5593e-07,1.96307e-07)
(1.77443e-06,-5.01861e-06)
(1.71482e-06,2.33128e-06)
(0.000130025,-9.56401e-05)
(3.89147e-09,2.37191e-08)
(1.24766e-06,-2.04696e-07)
(1.23059e-08,7.50063e-08)
(3.94546e-06,-6.47306e-07)
(-1.24732e-08,-5.19381e-06)
(-1.34755e-05,-1.9851e-07)
(3.63197e-05,-1.88907e-05)
(-0.000129973,-0.000251749)
(-2.70789e-07,-7.9903e-08)
(-2.31221e-06,7.83063e-06)
(5.17062e-07,1.52572e-07)
(9.96746e-07,-3.36762e-06)
(7.51779e-07,8.68534e-07)
(3.29004e-05,-2.84764e-05)
(-8.27275e-07,-2.44108e-07)
(-7.06393e-06,2.3923e-05)
(8.44359e-07,2.49149e-07)
(1.62768e-06,-5.49929e-06)
(2.91163e-06,3.36382e-06)
(0.000127423,-0.000110288)
(1.01706e-08,3.74728e-08)
(1.3065e-06,-3.54597e-07)
(3.21624e-08,1.18499e-07)
(4.1315e-06,-1.12133e-06)
(-2.27826e-08,-6.3683e-06)
(-1.43031e-05,-2.92236e-07)
(4.45e-05,-2.39975e-05)
(-0.00013804,-0.000258724)
(-3.47367e-07,-9.03185e-08)
(-2.11851e-06,8.13809e-06)
(6.61102e-07,1.71893e-07)
(9.33121e-07,-3.57024e-06)
(1.02316e-06,1.07199e-06)
(3.23878e-05,-3.091e-05)
(-1.06122e-06,-2.75928e-07)
(-6.47217e-06,2.48623e-05)
(1.07958e-06,2.80699e-07)
(1.52378e-06,-5.83017e-06)
(3.96268e-06,4.15181e-06)
(0.000125437,-0.000119714)
(1.66188e-08,4.89272e-08)
(1.34093e-06,-4.55454e-07)
(5.25531e-08,1.54722e-07)
(4.24038e-06,-1.44027e-06)
(-6.36839e-08,-9.02213e-06)
(-1.60762e-05,-5.61256e-07)
(6.29892e-05,-3.6292e-05)
(-0.000154447,-0.000273432)
(-5.35489e-07,-1.05592e-07)
(-1.72982e-06,8.74359e-06)
(1.01294e-06,1.9974e-07)
(7.97546e-07,-3.99003e-06)
(1.73928e-06,1.52708e-06)
(3.12439e-05,-3.55789e-05)
(-1.63595e-06,-3.22588e-07)
(-5.28468e-06,2.67121e-05)
(1.65413e-06,3.26174e-07)
(1.30239e-06,-6.51568e-06)
(6.73619e-06,5.91436e-06)
(0.000121007,-0.000137797)
(3.64035e-08,7.73649e-08)
(1.39975e-06,-6.58618e-07)
(1.15118e-07,2.44649e-07)
(4.42639e-06,-2.08273e-06)
(-9.8733e-08,-1.04696e-05)
(-1.7008e-05,-7.38717e-07)
(7.30793e-05,-4.34019e-05)
(-0.0001627,-0.000281109)
(-6.46369e-07,-1.09248e-07)
(-1.53613e-06,9.04066e-06)
(1.21929e-06,2.06082e-07)
(7.26178e-07,-4.20606e-06)
(2.18671e-06,1.77076e-06)
(3.06281e-05,-3.78126e-05)
(-1.97469e-06,-3.33758e-07)
(-4.69296e-06,2.76197e-05)
(1.99109e-06,3.3653e-07)
(1.18584e-06,-6.86846e-06)
(8.46911e-06,6.85811e-06)
(0.000118622,-0.000146447)
(5.02677e-08,9.41815e-08)
(1.4246e-06,-7.60317e-07)
(1.5896e-07,2.97828e-07)
(4.50498e-06,-2.40433e-06)
(-3.09389e-07,-1.54359e-05)
(-2.01043e-05,-1.48918e-06)
